chr,start,end,gc,mcf7rt,bin_size
13,28000000,28500000,0.422772,48.685880074920654,500000
13,28500000,29000000,0.4175,51.50434388117981,500000
13,29000000,29500000,0.416384,41.553151803096775,500000
13,29500000,30000000,0.402914,29.234551844509124,500000
13,30000000,30500000,0.42426,51.45765321692657,500000
13,30500000,31000000,0.431708,58.68119627064514,500000
13,31000000,31500000,0.43548,53.21828244006348,500000
13,31500000,32000000,0.424574,49.55680373634338,500000
13,32000000,32500000,0.389684,37.35373233972168,500000
13,32500000,33000000,0.39255,54.40169176656342,500000
13,33000000,33500000,0.391214,64.8866480213623,500000
13,33500000,34000000,0.407748,66.43307979837036,500000
13,34000000,34500000,0.38322,71.45284668444825,500000
13,34500000,35000000,0.385792,59.63663198311615,500000
13,35000000,35500000,0.391368,51.06555287031555,500000
13,35500000,36000000,0.345082,39.25055060694885,500000
13,36000000,36500000,0.390724,44.585400041366576,500000
13,36500000,37000000,0.39092,42.35306800778961,500000
13,37000000,37500000,0.398246,33.09685927031708,500000
13,37500000,38000000,0.379438,26.16056785341644,500000
13,38000000,38500000,0.355258,16.560313146068573,500000
13,38500000,39000000,0.358244,24.508976218532563,500000
13,39000000,39500000,0.370632,45.52937562662506,500000
13,39500000,40000000,0.38575,34.03188103768158,500000
13,40000000,40500000,0.380338,26.06460077617264,500000
13,40500000,41000000,0.418434,30.69348616327286,500000
13,41000000,41500000,0.422964,50.56908511022186,500000
13,41500000,42000000,0.396048,63.85913413135528,500000
13,42000000,42500000,0.391276,58.74576804949188,500000
13,42500000,43000000,0.3898,60.21079342456055,500000
13,43000000,43500000,0.399234,41.850862202316286,500000
13,43500000,44000000,0.404272,42.45590729220581,500000
13,44000000,44500000,0.380096,39.74544084767151,500000
13,44500000,45000000,0.421934,51.52511535814667,500000
13,45000000,45500000,0.418866,60.900533657714846,500000
13,45500000,46000000,0.418068,67.67213202757263,500000
13,46000000,46500000,0.429078,59.26591327129364,500000
13,46500000,47000000,0.38916,52.35982875556183,500000
13,47000000,47500000,0.396002,50.360906803421024,500000
13,47500000,48000000,0.377262,25.535568930213927,500000
13,48000000,48500000,0.395582,33.20803041832733,500000
13,48500000,49000000,0.391822,52.59628024315644,500000
13,49000000,49500000,0.402122,48.98420225931549,500000
13,49500000,50000000,0.38662,58.0403768346405,500000
13,50000000,50500000,0.418494,69.02106497570801,500000
13,50500000,51000000,0.39915,71.56201261938476,500000
13,51000000,51500000,0.39323,64.09985820469666,500000
13,51500000,52000000,0.415112,63.40991016621399,500000
13,52000000,52500000,0.415414,67.05771508065796,500000
13,52500000,53000000,0.41569,60.50219858531952,500000
13,53000000,53500000,0.415896,46.06868469554138,500000
13,53500000,54000000,0.40452,21.45920168609429,500000
13,54000000,54500000,0.359322,14.05016628888321,500000
13,54500000,55000000,0.35856,13.554797220615386,500000
13,55000000,55500000,0.357878,14.422394765953063,500000
13,55500000,56000000,0.34389,14.441870442588806,500000
13,56000000,56500000,0.344212,12.43775594972229,500000
13,56500000,57000000,0.341254,11.733229553480149,500000
13,57000000,57500000,0.338448,14.484583820497512,500000
13,57500000,58000000,0.347948,13.820673722038268,500000
13,58000000,58500000,0.344596,12.065221931423189,500000
13,58500000,59000000,0.344746,12.8432179497509,500000
13,59000000,59500000,0.35645,13.863691164043429,500000
13,59500000,60000000,0.376874,21.746797062736512,500000
13,60000000,60500000,0.37615,29.38050299173737,500000
13,60500000,61000000,0.375556,41.985112980205535,500000
13,61000000,61500000,0.376506,30.176179271938324,500000
13,61500000,62000000,0.361402,13.474408395179749,500000
13,62000000,62500000,0.346114,14.635665489562989,500000
13,62500000,63000000,0.34571,21.491756718891143,500000
13,63000000,63500000,0.334434,20.331737262008662,500000
13,63500000,64000000,0.34013,23.86260242327118,500000
13,64000000,64500000,0.351758,37.44070203256989,500000
13,64500000,65000000,0.340288,56.05646207790375,500000
13,65000000,65500000,0.34094,47.71055893753815,500000
13,65500000,66000000,0.3447,41.844662751464845,500000
13,66000000,66500000,0.34235,40.27625034955597,500000
13,66500000,67000000,0.355636,32.60484448677445,500000
13,67000000,67500000,0.345108,29.42725581929016,500000
13,67500000,68000000,0.350984,33.38161031333542,500000
13,68000000,68500000,0.349538,35.71648630591583,500000
13,68500000,69000000,0.344664,47.569293668067935,500000
13,69000000,69500000,0.335582,65.65789947563934,500000
13,69500000,70000000,0.334158,50.88582501725769,500000
13,70000000,70500000,0.348108,34.22674713686752,500000
13,70500000,71000000,0.341452,37.79852899748612,500000
13,71000000,71500000,0.341116,34.57041406670761,500000
13,71500000,72000000,0.347666,24.097820964759823,500000
13,72000000,72500000,0.342288,29.304643227069853,500000
13,72500000,73000000,0.363036,29.357023057128902,500000
13,73000000,73500000,0.37168,35.904825665046694,500000
13,73500000,74000000,0.39637,56.02022485436249,500000
13,74000000,74500000,0.386438,40.35932644062424,500000
13,74500000,75000000,0.376746,32.412912412254336,500000
13,75000000,75500000,0.373978,25.783888129615782,500000
13,75500000,76000000,0.379404,35.12011541566849,500000
13,76000000,76500000,0.386138,44.89690377369308,500000
13,76500000,77000000,0.363318,22.91125872219467,500000
13,77000000,77500000,0.385024,26.9308631233902,500000
13,77500000,78000000,0.374852,40.50910569762421,500000
13,78000000,78500000,0.379288,27.986931508462902,500000
13,78500000,79000000,0.365894,13.473215598176957,500000
13,79000000,79500000,0.381152,16.183599149066925,500000
13,79500000,80000000,0.372824,26.242585108566285,500000
13,80000000,80500000,0.379226,27.9464006534996,500000
13,80500000,81000000,0.389846,22.208919277770995,500000
13,81000000,81500000,0.360964,16.470846876529695,500000
13,81500000,82000000,0.35152,23.230026180801392,500000
13,82000000,82500000,0.346402,35.31987452978515,500000
13,82500000,83000000,0.344662,52.736190139915465,500000
13,83000000,83500000,0.337804,48.87423905588531,500000
13,83500000,84000000,0.342198,45.09920478614044,500000
13,84000000,84500000,0.34982,39.2818312124939,500000
13,84500000,85000000,0.34677,34.60170111764526,500000
13,85000000,85500000,0.347094,39.5264524834137,500000
13,85500000,86000000,0.349066,42.82270107828522,500000
13,86000000,86500000,0.34875,59.9324141375885,500000
13,87000000,87500000,0.34753,24.67529396021652,500000
13,87500000,88000000,0.340908,22.29579733209992,500000
13,88000000,88500000,0.34172,16.251319108264923,500000
13,88500000,89000000,0.349078,14.81396769076538,500000
13,89000000,89500000,0.344252,15.924909364215852,500000
13,89500000,90000000,0.339512,18.04762518675232,500000
13,90000000,90500000,0.346794,21.003687067832946,500000
13,90500000,91000000,0.351084,19.85946854086304,500000
13,91000000,91500000,0.36171,25.81322903617477,500000
13,91500000,92000000,0.367242,23.300153602462768,500000
13,92000000,92500000,0.36674,15.377192913866043,500000
13,92500000,93000000,0.355298,15.819798403261183,500000
13,93000000,93500000,0.355498,26.688070729358675,500000
13,93500000,94000000,0.367632,48.81218996040344,500000
13,94000000,94500000,0.363544,37.0949942902565,500000
13,94500000,95000000,0.374278,32.83862637410355,500000
13,95000000,95500000,0.403246,46.27277339828491,500000
13,95500000,96000000,0.418466,49.42436823290252,500000
13,96000000,96500000,0.411452,61.01522164209747,500000
13,96500000,97000000,0.379038,59.67067011260986,500000
13,97000000,97500000,0.377722,48.06794485456848,500000
13,97500000,98000000,0.401304,59.112676294876096,500000
13,98000000,98500000,0.399518,50.428119860656736,500000
13,98500000,99000000,0.43209,62.15975803522491,500000
13,99000000,99500000,0.452608,67.72643759619903,500000
13,99500000,100000000,0.42049,65.75402272006225,500000
13,100000000,100500000,0.436552,64.02964469178772,500000
13,100500000,101000000,0.419976,57.47045117431641,500000
13,101000000,101500000,0.428038,42.26074032830048,500000
13,101500000,102000000,0.393008,21.99768055091858,500000
13,102000000,102500000,0.365398,14.361852250947951,500000
13,102500000,103000000,0.374154,15.681705586854935,500000
13,103000000,103500000,0.390348,33.9077371685524,500000
13,103500000,104000000,0.387618,28.72025290468216,500000
13,104000000,104500000,0.365316,29.62100607164765,500000
13,104500000,105000000,0.354766,29.53529367773056,500000
13,105000000,105500000,0.362052,28.976808566391,500000
13,105500000,106000000,0.356688,25.060595185604097,500000
13,106000000,106500000,0.363614,33.05666026804733,500000
13,106500000,107000000,0.389274,47.939266237297055,500000
13,107000000,107500000,0.40634,49.40824387579346,500000
13,107500000,108000000,0.38536,41.91447084031677,500000
13,108000000,108500000,0.371736,43.79649558616638,500000
13,108500000,109000000,0.373454,52.466349446746825,500000
13,109000000,109500000,0.381088,42.771847353408816,500000
13,109500000,110000000,0.394112,46.29199024108887,500000
13,110000000,110500000,0.417744,47.76710112792206,500000
13,110500000,111000000,0.435238,55.395579339828494,500000
13,111000000,111500000,0.470202,72.63535285920716,500000
13,111500000,112000000,0.446066,58.05100552532196,500000
13,113000000,113500000,0.46484,68.95600260431671,500000
13,113500000,114000000,0.51422,75.30191796751404,500000
14,19000000,19500000,0.402926,17.953012658340455,500000
14,19500000,20000000,0.419852,19.39526458848572,500000
14,20000000,20500000,0.376812,24.341481244628906,500000
14,20500000,21000000,0.40543,51.842658015457154,500000
14,21000000,21500000,0.434556,62.24110732396698,500000
14,21500000,22000000,0.434614,72.90987824674988,500000
14,22000000,22500000,0.393156,54.93993725312042,500000
14,22500000,23000000,0.395856,51.34252580436706,500000
14,23000000,23500000,0.460968,70.31220308950043,500000
14,23500000,24000000,0.470884,72.74648679466247,500000
14,24000000,24500000,0.434296,70.09398257746888,500000
14,24500000,25000000,0.492788,74.38580603322602,500000
14,25000000,25500000,0.397722,45.6058878651886,500000
14,25500000,26000000,0.384584,25.829711286640165,500000
14,26000000,26500000,0.370308,30.472647975925444,500000
14,26500000,27000000,0.36264,37.126841224510194,500000
14,27000000,27500000,0.3507,38.7246463072052,500000
14,27500000,28000000,0.346814,33.777374549934386,500000
14,28000000,28500000,0.342546,42.70412751047516,500000
14,28500000,29000000,0.355462,35.02185124036407,500000
14,29000000,29500000,0.359594,27.662283354732512,500000
14,29500000,30000000,0.35499,16.266407044792174,500000
14,30000000,30500000,0.37054,23.66827312127685,500000
14,30500000,31000000,0.38017,32.3952358280983,500000
14,31000000,31500000,0.380022,58.06125868078613,500000
14,31500000,32000000,0.407732,63.60353990606689,500000
14,32000000,32500000,0.393038,46.16337970175171,500000
14,32500000,33000000,0.388478,46.27947200667572,500000
14,33000000,33500000,0.378236,39.71121710132599,500000
14,33500000,34000000,0.376144,39.506241708702085,500000
14,34000000,34500000,0.402346,57.28844626583862,500000
14,34500000,35000000,0.42159,66.94982395851136,500000
14,35000000,35500000,0.422106,71.19752276231384,500000
14,35500000,36000000,0.422512,76.9068206894226,500000
14,36000000,36500000,0.380178,64.87725527247619,500000
14,36500000,37000000,0.39113,40.99608158265686,500000
14,37000000,37500000,0.393542,45.04981724554443,500000
14,37500000,38000000,0.368394,51.620282202949525,500000
14,38000000,38500000,0.381528,54.86488310933685,500000
14,38500000,39000000,0.3725,33.66235616239929,500000
14,39000000,39500000,0.383878,49.469264482955936,500000
14,39500000,40000000,0.392766,65.97821167526246,500000
14,40000000,40500000,0.372808,41.1052184673996,500000
14,40500000,41000000,0.351372,41.01753684210968,500000
14,41000000,41500000,0.342062,30.04877803337097,500000
14,41500000,42000000,0.348528,29.78616889842224,500000
14,42000000,42500000,0.344756,36.26471233433533,500000
14,42500000,43000000,0.34929,35.4145195309906,500000
14,43000000,43500000,0.343812,43.62571885597992,500000
14,43500000,44000000,0.338994,53.771677959823606,500000
14,44000000,44500000,0.351522,58.58901259312439,500000
14,44500000,45000000,0.35787,46.56962859346008,500000
14,45000000,45500000,0.381296,57.111402410469054,500000
14,45500000,46000000,0.382316,49.03287647318268,500000
14,46000000,46500000,0.367238,24.60160667803192,500000
14,46500000,47000000,0.343986,16.332987221456527,500000
14,47000000,47500000,0.34403,16.523506208459853,500000
14,47500000,48000000,0.35332,15.919974705459596,500000
14,48000000,48500000,0.359176,19.47194429845429,500000
14,48500000,49000000,0.353056,16.927481733974457,500000
14,49000000,49500000,0.356418,20.79651787366104,500000
14,49500000,50000000,0.392818,43.37773695868683,500000
14,50000000,50500000,0.425528,70.46526534461975,500000
14,50500000,51000000,0.403188,67.41874764884949,500000
14,51000000,51500000,0.408312,56.43826785572052,500000
14,51500000,52000000,0.400204,42.94379037571717,500000
14,52000000,52500000,0.403492,43.180586665374754,500000
14,52500000,53000000,0.398206,53.32186179451752,500000
14,53000000,53500000,0.393588,63.33678553256225,500000
14,53500000,54000000,0.39412,47.93662342871094,500000
14,54000000,54500000,0.388592,35.22983291182709,500000
14,54500000,55000000,0.405526,53.52019306345368,500000
14,55000000,55500000,0.421054,69.98595542814637,500000
14,55500000,56000000,0.41568,70.91932679030609,500000
14,56000000,56500000,0.4032,46.1849451775322,500000
14,56500000,57000000,0.401244,27.18818329385376,500000
14,57000000,57500000,0.40455,33.03199582151413,500000
14,57500000,58000000,0.387032,33.22030984627533,500000
14,58000000,58500000,0.395346,27.842667041107177,500000
14,58500000,59000000,0.392992,43.85056872954559,500000
14,59000000,59500000,0.403218,32.705951590293886,500000
14,59500000,60000000,0.395854,44.0937887010498,500000
14,60000000,60500000,0.384878,30.58006316227722,500000
14,60500000,61000000,0.379888,48.448622078201296,500000
14,61000000,61500000,0.383898,63.01781087423706,500000
14,61500000,62000000,0.422242,63.55981353125763,500000
14,62000000,62500000,0.400728,59.2448672197876,500000
14,62500000,63000000,0.3797,28.53169875176239,500000
14,63000000,63500000,0.366446,26.668691610198973,500000
14,63500000,64000000,0.39737,57.83542681587982,500000
14,64000000,64500000,0.414168,70.6545404699707,500000
14,64500000,65000000,0.41843,70.82378414523315,500000
14,65000000,65500000,0.4618,71.06873286981201,500000
14,65500000,66000000,0.42973,70.04022717145538,500000
14,66000000,66500000,0.404606,57.59364715802002,500000
14,66500000,67000000,0.401002,48.14961038866424,500000
14,67000000,67500000,0.359896,50.81943752211762,500000
14,67500000,68000000,0.412242,69.68315514107513,500000
14,68000000,68500000,0.412646,67.74641995479584,500000
14,68500000,69000000,0.400322,59.31213249332428,500000
14,69000000,69500000,0.476958,71.11707109197998,500000
14,69500000,70000000,0.438524,71.90877751504516,500000
14,70000000,70500000,0.452152,62.753153498847965,500000
14,70500000,71000000,0.413748,53.868235174484255,500000
14,71000000,71500000,0.412848,63.87449064260101,500000
14,71500000,72000000,0.410728,60.69579123942566,500000
14,72000000,72500000,0.405236,61.45762511985016,500000
14,72500000,73000000,0.416574,54.15058779061127,500000
14,73000000,73500000,0.463818,66.01619804336548,500000
14,73500000,74000000,0.434014,74.46685884217834,500000
14,74000000,74500000,0.452958,76.43574243019104,500000
14,74500000,75000000,0.461358,68.89328395933532,500000
14,75000000,75500000,0.457098,72.23794910876465,500000
14,75500000,76000000,0.449066,73.13204509703064,500000
14,76000000,76500000,0.418596,66.21200871982575,500000
14,76500000,77000000,0.459312,57.87029884992981,500000
14,77000000,77500000,0.478742,70.5796478432541,500000
14,77500000,78000000,0.468282,74.68625102334595,500000
14,78000000,78500000,0.44375,62.03507369361878,500000
14,78500000,79000000,0.425486,31.36078051942444,500000
14,79000000,79500000,0.392112,17.304817280618668,500000
14,79500000,80000000,0.38308,15.17333065232277,500000
14,80000000,80500000,0.382418,15.534349725883484,500000
14,80500000,81000000,0.376636,30.889312273334504,500000
14,81000000,81500000,0.368946,31.218561935394288,500000
14,81500000,82000000,0.402394,48.3860863939209,500000
14,82000000,82500000,0.394662,30.2098990479126,500000
14,82500000,83000000,0.36184,13.728400160835266,500000
14,83000000,83500000,0.355612,11.97611628902626,500000
14,83500000,84000000,0.35006,11.162035216129302,500000
14,84000000,84500000,0.354034,11.751735334716797,500000
14,84500000,85000000,0.359392,12.571290339799882,500000
14,85000000,85500000,0.359286,12.082386362033844,500000
14,85500000,86000000,0.373696,12.747947634731291,500000
14,86000000,86500000,0.37328,12.04050548886299,500000
14,86500000,87000000,0.357156,11.74176954710579,500000
14,87000000,87500000,0.362458,12.300377056728363,500000
14,87500000,88000000,0.374816,12.00648766635132,500000
14,88000000,88500000,0.397204,18.0901042498436,500000
14,88500000,89000000,0.409572,32.58611440835953,500000
14,89000000,89500000,0.398034,43.69587291387939,500000
14,89500000,90000000,0.44455,38.64750124436951,500000
14,90000000,90500000,0.417888,41.35874733889771,500000
14,90500000,91000000,0.450704,59.23678999028778,500000
14,91000000,91500000,0.436656,61.79243722216797,500000
14,91500000,92000000,0.47139,68.09697930162048,500000
14,92000000,92500000,0.40416,63.208269070777895,500000
14,92500000,93000000,0.457606,54.67596957014465,500000
14,93000000,93500000,0.482038,64.82252573795319,500000
14,93500000,94000000,0.43186,68.33006276000977,500000
14,94000000,94500000,0.469692,49.04900582145691,500000
14,94500000,95000000,0.43206,50.22583456703949,500000
14,95000000,95500000,0.468218,55.86563960488129,500000
14,95500000,96000000,0.462724,60.87802336922455,500000
14,96000000,96500000,0.45126,50.60185813056946,500000
14,96500000,97000000,0.440962,56.52896055638123,500000
14,97000000,97500000,0.43383,41.56274407192612,500000
14,97500000,98000000,0.428298,22.707407489688872,500000
14,98000000,98500000,0.416588,17.038302754703523,500000
14,98500000,99000000,0.41003,18.416366692554472,500000
14,99000000,99500000,0.435084,32.210728207923886,500000
14,99500000,100000000,0.474312,60.9410948376236,500000
14,100000000,100500000,0.484538,76.81448863059998,500000
14,100500000,101000000,0.48842,76.094471993927,500000
14,101000000,101500000,0.498278,60.07911651029968,500000
14,101500000,102000000,0.47409,49.959058161705016,500000
14,102000000,102500000,0.464418,69.91641763384247,500000
14,102500000,103000000,0.47795,75.52949453266906,500000
14,103000000,103500000,0.48149,75.62205070005798,500000
14,103500000,104000000,0.486608,75.97409194996644,500000
14,104000000,104500000,0.481844,75.88286532295227,500000
14,104500000,105000000,0.536116,67.4008878164215,500000
14,105000000,105500000,0.563538,77.68788543843078,500000
14,105500000,106000000,0.57607,77.55802293261719,500000
14,106000000,106500000,0.528318,58.98011258734131,500000
14,106500000,107000000,0.41054,33.66545424087906,500000
15,20000000,20500000,0.42697,22.132681336395265,500000
15,23000000,23500000,0.432838,51.241248706558224,500000
15,24000000,24500000,0.393276,15.684683998962402,500000
15,24500000,25000000,0.390518,13.94046905045128,500000
15,25000000,25500000,0.434974,15.628965241369247,500000
15,25500000,26000000,0.408326,13.64338468329811,500000
15,26000000,26500000,0.432514,15.229389427114487,500000
15,26500000,27000000,0.406502,12.689746309785845,500000
15,27000000,27500000,0.41359,16.308475641393663,500000
15,28000000,28500000,0.43969,27.87616494037628,500000
15,28500000,29000000,0.430244,40.74534401037597,500000
15,29500000,30000000,0.43299,44.58679384815216,500000
15,30000000,30500000,0.421046,56.76187402648926,500000
15,30500000,31000000,0.422044,48.94856991941071,500000
15,31000000,31500000,0.430482,48.921617566749575,500000
15,31500000,32000000,0.465396,46.522448748458864,500000
15,32000000,32500000,0.418086,33.34293563534546,500000
15,32500000,33000000,0.42758,51.19713957572937,500000
15,33000000,33500000,0.398972,58.71953590493011,500000
15,33500000,34000000,0.41046,39.31284141831208,500000
15,34000000,34500000,0.412074,57.43454828406525,500000
15,34500000,35000000,0.418702,62.74302575035858,500000
15,35000000,35500000,0.3972,46.669547494728086,500000
15,35500000,36000000,0.366536,31.365138365066528,500000
15,36000000,36500000,0.366532,26.01193012305069,500000
15,36500000,37000000,0.368958,32.91644056576538,500000
15,37000000,37500000,0.380042,31.55962954970169,500000
15,37500000,38000000,0.365328,17.01487188874054,500000
15,38000000,38500000,0.384318,26.14128906111908,500000
15,38500000,39000000,0.394584,42.35536484355927,500000
15,39000000,39500000,0.393756,53.41799734687042,500000
15,39500000,40000000,0.399482,69.9692526545105,500000
15,40000000,40500000,0.420126,74.98704950263976,500000
15,40500000,41000000,0.482434,78.01487699209595,500000
15,41000000,41500000,0.471126,77.29072618826294,500000
15,41500000,42000000,0.459264,73.54331009405517,500000
15,42000000,42500000,0.480834,73.82823168809509,500000
15,42500000,43000000,0.4222,68.14835841273498,500000
15,43000000,43500000,0.409914,67.92249126319885,500000
15,43500000,44000000,0.44888,70.689668222229,500000
15,44000000,44500000,0.424308,68.26436305830383,500000
15,44500000,45000000,0.413786,66.61527714318848,500000
15,45000000,45500000,0.444234,61.49237807185364,500000
15,45500000,46000000,0.42681,60.2097695056076,500000
15,46000000,46500000,0.39332,33.121944503890994,500000
15,46500000,47000000,0.370916,16.20120667919159,500000
15,47000000,47500000,0.358778,18.323409737228392,500000
15,47500000,48000000,0.385684,28.79255159858322,500000
15,48000000,48500000,0.39587,38.2199081157341,500000
15,48500000,49000000,0.393212,50.41301698486328,500000
15,49000000,49500000,0.384344,66.76078342009735,500000
15,49500000,50000000,0.369332,42.90963088484192,500000
15,50000000,50500000,0.386104,42.010206005599976,500000
15,50500000,51000000,0.406146,66.51103244715881,500000
15,51000000,51500000,0.413836,69.9079224609375,500000
15,51500000,52000000,0.406572,65.49573885569764,500000
15,52000000,52500000,0.4274,71.483105155365,500000
15,52500000,53000000,0.404444,67.44088972399902,500000
15,53000000,53500000,0.40714,46.93846031258011,500000
15,53500000,54000000,0.381502,20.601452468269347,500000
15,54000000,54500000,0.372214,13.744036523202896,500000
15,54500000,55000000,0.360072,13.952962442216872,500000
15,55000000,55500000,0.38455,24.788097118133543,500000
15,55500000,56000000,0.40625,46.66894501779938,500000
15,56000000,56500000,0.396444,50.43871821180725,500000
15,56500000,57000000,0.368042,40.66874182363892,500000
15,57000000,57500000,0.377932,44.02819536717224,500000
15,57500000,58000000,0.429232,57.09218314764404,500000
15,58000000,58500000,0.40301,53.64413422912597,500000
15,58500000,59000000,0.418104,67.3282917294159,500000
15,59000000,59500000,0.407996,71.66280588093566,500000
15,59500000,60000000,0.42322,67.68352961627197,500000
15,60000000,60500000,0.40608,56.35135886219788,500000
15,60500000,61000000,0.406698,60.41570828520965,500000
15,61000000,61500000,0.421404,42.37135010047913,500000
15,61500000,62000000,0.400326,39.68049375920868,500000
15,62000000,62500000,0.387412,54.39220531539154,500000
15,62500000,63000000,0.434376,58.00708789394378,500000
15,63000000,63500000,0.442286,67.74225476327514,500000
15,63500000,64000000,0.42358,75.64029128923035,500000
15,64000000,64500000,0.440304,73.78578733459473,500000
15,64500000,65000000,0.419766,68.54165967123413,500000
15,65000000,65500000,0.478126,73.37941527792358,500000
15,65500000,66000000,0.45091,73.57237216525269,500000
15,66000000,66500000,0.455288,66.6967889547577,500000
15,66500000,67000000,0.460706,70.13270700535584,500000
15,67000000,67500000,0.476816,74.0259010396576,500000
15,67500000,68000000,0.390676,65.94344049440002,500000
15,68000000,68500000,0.424288,67.51714751861573,500000
15,68500000,69000000,0.469452,60.50781774652862,500000
15,69000000,69500000,0.433826,62.64759024436188,500000
15,69500000,70000000,0.448244,68.9443507781067,500000
15,70000000,70500000,0.475956,64.34297389448547,500000
15,70500000,71000000,0.457976,66.33717836671448,500000
15,71000000,71500000,0.405756,73.01294580107117,500000
15,71500000,72000000,0.42123,63.830745941574094,500000
15,72000000,72500000,0.411126,67.91524873989869,500000
15,72500000,73000000,0.431976,68.85841328262329,500000
15,73000000,73500000,0.41095,58.76100097299194,500000
15,73500000,74000000,0.43198,60.9592704382782,500000
15,74000000,74500000,0.50153,68.91731440219117,500000
15,74500000,75000000,0.49799,73.37749576519775,500000
15,75000000,75500000,0.498046,77.28944980493164,500000
15,75500000,76000000,0.487964,72.69732347000122,500000
15,76000000,76500000,0.442676,68.47443569296264,500000
15,76500000,77000000,0.393882,66.31665627398682,500000
15,77000000,77500000,0.413428,64.01328293428803,500000
15,77500000,78000000,0.443412,65.95607070270539,500000
15,78000000,78500000,0.510878,68.39644123648071,500000
15,78500000,79000000,0.454394,67.33308757466125,500000
15,79000000,79500000,0.48233,65.96356738841247,500000
15,79500000,80000000,0.418264,46.88627400785828,500000
15,80000000,80500000,0.424716,52.48213494280243,500000
15,80500000,81000000,0.43946,62.49562706247711,500000
15,81000000,81500000,0.44442,65.20049423937988,500000
15,81500000,82000000,0.39987,54.38171952529144,500000
15,82000000,82500000,0.416434,54.34836095275879,500000
15,83000000,83500000,0.445004,59.536837780151366,500000
15,83500000,84000000,0.426784,65.66128766097259,500000
15,84000000,84500000,0.412354,55.21173119882202,500000
15,85500000,86000000,0.4377,73.8753115227356,500000
15,86000000,86500000,0.428636,65.31432255458068,500000
15,86500000,87000000,0.40689,42.75265727809906,500000
15,87000000,87500000,0.389112,39.22880843662262,500000
15,87500000,88000000,0.376888,58.23659058320618,500000
15,88000000,88500000,0.409334,58.34355401577759,500000
15,88500000,89000000,0.459404,43.94978511730194,500000
15,89000000,89500000,0.468538,58.20021787752533,500000
15,89500000,90000000,0.460834,72.60044406622315,500000
15,90000000,90500000,0.467428,75.75574351809692,500000
15,90500000,91000000,0.469724,76.36534292808533,500000
15,91000000,91500000,0.462736,73.98368315750122,500000
15,91500000,92000000,0.420628,61.98335860578919,500000
15,92000000,92500000,0.417044,48.36253357624817,500000
15,92500000,93000000,0.44247,52.27614768421936,500000
15,93000000,93500000,0.437848,73.11724128198242,500000
15,93500000,94000000,0.450148,59.2033376140213,500000
15,94000000,94500000,0.396592,28.65817768308258,500000
15,94500000,95000000,0.385844,21.769930685211182,500000
15,95000000,95500000,0.391778,32.653344763633726,500000
15,95500000,96000000,0.380066,43.91145433504486,500000
15,96000000,96500000,0.378074,60.59529175904847,500000
15,96500000,97000000,0.413012,62.93007178897858,500000
15,97000000,97500000,0.390412,34.30954997043228,500000
15,97500000,98000000,0.376176,20.86837358178329,500000
15,98000000,98500000,0.3832,21.074084876468657,500000
15,98500000,99000000,0.429062,43.41396023700332,500000
15,99000000,99500000,0.44003,64.5094538203888,500000
15,99500000,100000000,0.434296,64.7645153011322,500000
15,100000000,100500000,0.404016,56.05228975733948,500000
15,100500000,101000000,0.454624,49.60687027270508,500000
15,101000000,101500000,0.440662,57.09392002567292,500000
15,101500000,102000000,0.476372,59.18372196451568,500000
15,102000000,102500000,0.426548,54.68929537006378,500000
16,500000,1000000,0.598632,80.66850836457824,500000
16,1000000,1500000,0.611954,80.6093357618103,500000
16,1500000,2000000,0.54254,79.47824748254395,500000
16,2000000,2500000,0.559948,80.60773583454895,500000
16,2500000,3000000,0.541018,78.10158826016236,500000
16,3000000,3500000,0.506576,75.3986584343872,500000
16,3500000,4000000,0.481032,75.00595554658508,500000
16,4000000,4500000,0.511952,78.81921088911437,500000
16,4500000,5000000,0.519818,77.83239905093384,500000
16,5000000,5500000,0.47407,62.22501006865692,500000
16,5500000,6000000,0.445708,27.19063050380325,500000
16,6000000,6500000,0.417358,15.535783242080688,500000
16,6500000,7000000,0.409236,14.162274334445954,500000
16,7000000,7500000,0.415298,15.41273654748726,500000
16,7500000,8000000,0.410094,17.177364332246782,500000
16,8000000,8500000,0.411972,38.32998050971604,500000
16,9000000,9500000,0.45754,65.6149442575531,500000
16,9500000,10000000,0.417506,33.907185544036864,500000
16,10000000,10500000,0.436486,52.46777559225464,500000
16,10500000,11000000,0.45811,71.99360751841736,500000
16,11000000,11500000,0.497034,71.18688333847047,500000
16,11500000,12000000,0.473242,73.8218049777832,500000
16,12000000,12500000,0.467652,66.38340062017822,500000
16,12500000,13000000,0.458744,55.13623762168884,500000
16,13000000,13500000,0.42535,43.67513296395112,500000
16,13500000,14000000,0.41586,53.90814045159149,500000
16,14000000,14500000,0.428766,74.90126705541992,500000
16,14500000,15000000,0.447424,70.97712142164612,500000
16,15000000,15500000,0.467804,69.27267790841675,500000
16,15500000,16000000,0.463954,71.81955525611878,500000
16,16000000,16500000,0.492588,69.10918787533569,500000
16,16500000,17000000,0.431818,47.2495510727768,500000
16,17000000,17500000,0.44267,36.04819312098694,500000
16,17500000,18000000,0.427294,28.627038732383728,500000
16,18000000,18500000,0.452572,38.007382926383976,500000
16,18500000,19000000,0.43799,58.98755070365143,500000
16,19000000,19500000,0.452624,63.17250862802124,500000
16,19500000,20000000,0.446152,52.669739562446594,500000
